Iteration_step	age	teff_primary	feh	Pdisk	logQ	
1254	-0.34256731303558463	5794.956841042312	-0.21224554993051314	4.328672528423482	8.655181146118466	2.202273351612875	24.14165711402893
1255	6.298603336011548	5866.11420709834	-0.05831161933254497	4.300797637811548	8.259576888012017	5.266381304372963	572.0244312286377
1256	5.597838931290057	5694.102344342309	0.06487233999179406	4.251051747610204	8.38089726343786	5.554032783061891	481.4041907787323
1257	2.636521636438519	5693.166773573631	-0.1519895856575794	4.2751039137411855	8.810366981253514	9.836473642104002	227.02648854255676
1258	-1.305055795459723	5787.796211888624	-0.13714810334283922	4.303012330436325	8.59878936071443	9.836473642104002	227.02648854255676
1261	3.659360088647754	5981.750909369669	-0.09846577354616357	4.4335591227896725	8.545762362065078	6.1446053453521285	340.2701334953308
1262	3.67621914910843	5947.663133675038	0.021925155313555683	4.323148176068367	8.594574353556913	5.878284597738633	305.60274958610535
1263	1.867593346989753	5983.248767563946	0.0909750978842269	4.356498218334102	8.723928303913105	6.45782101259067	182.59112191200256
1264	4.610235586336337	6056.551166253199	-0.008681819168775983	4.343640729861447	8.994329015997236	6.995567975332682	360.9705173969269
1265	5.8238009652506335	5872.195744723569	0.21293528613255414	4.326988128251364	8.769492665349304	nan	360.9705173969269
1266	0.583680813705318	5997.823451219788	-0.038550390165336346	4.382071422989668	8.960538874272368	5.526906786601395	74.63370203971863
1267	5.52532330266847	5855.937255917883	0.135283225587014	4.444831192940598	8.771695431798118	5.953255700783148	476.83723163604736
1268	2.4103467225908775	5950.064257334964	0.08321030169555237	4.2939357085513565	9.021693069853807	8.227489326197748	207.64475750923157
1269	1.2371397050614972	6005.006713257464	-0.036669963990924447	4.3833994559561456	9.161975131638881	8.807368549817026	123.76382255554199
1270	0.2764386549139677	5893.739332978429	-0.07722046286466637	4.262516569655908	8.915664746929723	3.1042908008180876	39.09520697593689
1271	2.21407471635222	5961.308062069704	0.10953233321235638	4.172285790400791	8.702502248361467	6.272678338782636	195.91591334342957
1272	3.0697012404542	5967.998760185298	-0.009729818957635824	4.155827934211018	9.004850094939947	8.449935791633205	254.89943170547485
1273	5.095150474611825	6145.855665514094	-0.07046518602361412	4.180690345799026	9.14158981638136	6.791895435929835	395.6332588195801
1274	1.5700628302541237	5768.096894687801	-0.04732045923874598	4.094267602864537	8.998404143838757	9.964303815472384	153.2967677116394
1275	4.179446609919207	5857.751880734511	-0.13345665014698388	4.4550099623685275	9.229629798237976	11.779866006110044	333.0033929347992
1276	1.4336951432824316	5806.92955875575	0.005633356632791638	4.332002095137307	8.93038768514473	8.908110576954078	140.15826606750488
1277	2.3699697276669354	5995.943862941399	0.02919377176711528	4.363971955799499	9.141176290765243	9.10730207792787	199.24601674079895
1278	0.034597758603126305	5989.528902465134	0.09117833770799144	4.105140782073366	9.020824935875758	0.5030342246588854	7.5600502490997314
1279	2.2235130776235192	5790.090554539211	-0.12214460984668314	4.332536949563489	8.964504901039874	10.295328199487955	191.54098081588745
1280	1.960134981386034	6045.5324223021225	0.024806647418890188	4.262155230702313	8.735372011285074	6.547964757841557	157.9620897769928
1282	0.2895212659530341	5833.24180369296	-0.17539396322650874	4.215224861477962	9.001112611789882	3.700412961876905	37.45968222618103
1283	-1.898613753250622	5868.427383113535	-0.21881807988115118	4.2686730185072035	8.83606920594207	3.700412961876905	37.45968222618103
1284	-2.2625181110186707	5950.89750353096	-0.042887468515771784	4.184908353174125	8.568176929262512	3.700412961876905	37.45968222618103
1285	0.5698667138527718	5798.740695648112	-0.1445396182736427	4.337915042736156	8.9023647573094	6.790494778010492	64.39276480674744
1286	-0.2883869732067048	5872.006642024132	-0.005739907948728633	4.4243507010850776	8.575903312848315	6.790494778010492	64.39276480674744
1287	3.8800565191136682	5848.425494882407	-0.14163685445720167	4.256712719041694	8.937425603893722	9.538499473393424	291.46287846565247
1288	-2.5524449985129967	5993.117625264161	-0.013208503700459333	4.24699599982126	9.032386585902376	9.538499473393424	291.46287846565247
1289	6.011535644188578	5874.009545556	0.025870941939254405	4.27604825444492	8.58038295457741	5.516191489083332	492.8907279968262
1290	-1.2071182991763831	5950.017981211474	-0.08774970592193826	4.340184927557597	8.699951953414041	5.516191489083332	492.8907279968262
1291	2.4012567659739545	5972.51368686007	-0.12446807598748064	4.362362994811844	9.051105836801176	9.791713140756396	196.48912692070007
1292	3.857067993675278	5842.427486134666	-0.13863492188825777	4.517843523521918	9.040047725004257	10.372103965922523	307.7489273548126
1293	-0.36089243950563565	5759.160311933669	-0.04686423089450187	4.2030305842162035	8.619995970498694	10.372103965922523	307.7489273548126
1294	-0.41496101816467323	5792.131009036011	-0.1597317232936119	4.5125131011702	9.095795946879159	10.372103965922523	307.7489273548126
1295	-0.6992137158878646	5971.9182007288155	-0.03544104338937196	4.30485674135458	8.795678463216126	10.372103965922523	307.7489273548126
1296	-0.42053903879952803	5938.341472162014	-0.12021051393350289	4.262527068035245	8.766054745885214	10.372103965922523	307.7489273548126
1297	-1.1793638228912324	5956.378963616547	-0.21235030705625757	4.204686217034834	8.861393094953547	10.372103965922523	307.7489273548126
1298	0.0009021098289753171	5839.357657821155	-0.0641842141106484	4.295519880294134	8.491254384546725	nan	307.7489273548126
1299	2.296137711085196	5953.15251939471	-0.08904985003367948	4.2400644057379075	8.625092755875276	6.958476275855692	204.13396644592285
1302	7.502212759551704	6055.06939362204	-0.34891792930316756	4.404730223212041	8.946944355171977	8.18785938578208	570.297167301178
1303	5.008079740146874	5819.020948700935	-0.3876099478426217	4.414052965019414	8.364324562530875	7.2672595273242555	451.1708986759186
1305	2.8748859204832447	5980.797566826042	-0.26700403056228555	4.022183062246159	8.771005840263621	8.641108948029787	257.5385136604309
1306	1.8146294563497651	6121.566980848419	-0.307972684868394	4.305017159984027	8.171758004058534	5.266382870212699	185.07608842849731
1307	0.6645799590920323	5950.766781859644	-0.07248836252732292	4.37574471617147	8.698550242922723	6.17046606371368	85.48747682571411
1308	4.959203673412052	5955.630115338453	-0.017851912837834494	4.3126319825724995	8.609047307990076	5.734484653108248	433.85355138778687
1309	1.6203985926585096	5973.062292000432	-0.09228881208179844	4.29057548717794	8.960494165607825	8.901562791706079	153.24157190322876
1310	0.38021542010742815	6044.288890458646	-0.24099936389754084	4.25453906663357	8.890069585132922	4.134125090168533	51.67881417274475
1311	3.5113954934640255	6127.866365006788	-0.12680335412655358	4.1162223653486105	9.081673441990947	8.547926599234362	294.80636954307556
1312	2.6365685031375063	6126.08681207657	-0.26028875725202116	4.555908981733472	8.43951945161357	6.041705784951735	226.8092498779297
1313	2.69957582558784	6021.094560639931	-0.25378663664096035	4.261484099304247	8.422120793531693	6.371280456661589	237.2700231075287
1314	3.408827044225331	5942.986975909341	-0.1127123234005068	4.112980817194836	8.601818015651268	6.76936510016489	288.1730725765228
1315	5.606261698336063	6027.1970746816205	-0.11054764702382713	4.299058955245104	8.657234479885776	5.8319041793521516	488.6846330165863
1316	2.0722006369606447	6065.917650241539	-0.09989124563979543	4.400585272002198	8.56889169749531	6.2542872918745385	189.10197067260742
1317	-0.08749688146853707	5908.852983913598	-0.09193951798827496	4.165088318442847	8.769924085853422	6.2542872918745385	189.10197067260742
1318	4.030892371125961	5939.177703257541	-0.23746225153233275	4.204554628972145	9.058725608867068	10.565748877583477	327.39630603790283
1319	4.490696075385495	6183.418021950806	-0.13745633980589073	4.345299403675069	8.708059138019834	5.633602172909484	402.4543766975403
1321	3.9392050933301856	5760.787827374686	-0.358855054038127	4.480888333371771	8.328600933884875	7.324158843817621	357.82375860214233
1322	-1.5802790187078153	5672.578887365033	-0.315143027319701	4.415995332866625	8.16719112257176	7.324158843817621	357.82375860214233
1323	0.9040139249227783	5791.171288089074	-0.08779913047806714	4.344787176694531	8.355945802800363	6.349762049400262	102.30281829833984
1324	2.7095207569000803	5702.991707343258	-0.13554583863884606	4.264655592747877	8.75021378034502	9.2177521665472	229.53539371490479
1325	1.1137883105910968	5849.960991890783	-0.21774711609229458	4.608048312356265	7.984264207122578	5.266382567287301	133.67759680747986
1326	3.6655024105839273	5707.822932573334	-0.21395025559803355	4.431506114644482	8.192838660121927	6.190007385547413	322.96701312065125
1327	1.00505146901314	5631.034030484603	-0.0352132954115891	4.411272817308411	8.404995380640752	6.9505878816720275	103.3221583366394
1328	-0.3356846137378653	5577.497869133649	-0.0995072549271806	4.387631494595489	8.609481015493222	6.9505878816720275	103.3221583366394
1329	-1.61012905173419	5885.983595862431	-0.05454832392186865	4.457511542534446	8.455997329633329	6.9505878816720275	103.3221583366394
1331	3.091624535632468	5626.621680530303	-0.02401857821853917	4.268172508167403	8.430486470687073	6.895618187889037	246.52402520179749
1332	2.07496845059592	5668.7002484768145	0.11099795798200994	4.501443685537978	8.468557184795342	6.398070937996546	177.06415128707886
1333	1.980293297264386	5751.563561689581	0.0896688986044836	4.419511374419201	8.397930517853178	5.8524791065429005	172.6166853904724
1334	3.995426110443055	5613.033011782288	-0.016494632146965664	4.562458334534577	8.87885262042913	9.65173756846197	308.04083466529846
1335	4.138243617532411	5676.145880095349	0.1409242689383077	4.585372843673322	8.320264864568749	5.267924937346587	367.3153302669525
1336	1.5344945255881508	5635.233246017657	0.04768536927697452	4.416261091222042	8.57831024987007	7.498476337905598	139.40833568572998
1337	3.035518408992867	5588.818713297825	0.102155062580254	4.3235753318386845	8.538966424688729	7.006905085564795	247.87085628509521
1338	-0.37499724461421735	5512.238438936632	0.1156629972806063	4.451511878629815	8.385921922896223	7.006905085564795	247.87085628509521
1339	2.5381253544283444	5517.524065838591	0.060912323128997234	4.50125945061283	8.8183233994887	9.430386078903021	212.4634029865265
1340	2.4478507635162283	5790.218030297063	-0.13068688710976967	4.330526503283648	8.632007841526553	7.996421920063245	209.7246973514557
1341	2.5522567411390567	5745.974837205619	0.046591588947799495	4.348604960081019	8.308429920865299	5.581694187264611	215.88696193695068
1342	2.448234871837171	5524.040347793258	-0.040685997206801106	4.299769590866976	8.679999770625244	9.058432212385622	200.31801342964172
1343	-0.6905009681478553	5741.762991633619	0.1545245848718343	4.483420430882431	8.787132141672943	9.058432212385622	200.31801342964172
1344	0.878110953529694	5558.342363120001	-0.03165944782434418	4.298480727958738	8.640442225044389	8.122031584591802	88.51073837280273
1345	3.54439683272342	5691.043468146169	0.06844628411213753	4.525192010083107	8.620594471077542	7.088195897666882	286.69013261795044
1347	6.241595752873206	5693.355660798474	-0.08530850543111493	4.446073301304812	8.424782259513016	6.427369039360134	525.1131541728973
1348	3.1328534705369497	5790.196784314936	0.07680872825017254	4.3645160933837905	8.750250985692238	7.342697072956968	255.6054105758667
1350	0.1970841963751454	5589.456664952928	-0.15237536252600647	4.363276581107457	8.742370842469231	2.810943820045024	33.42040801048279
1351	-1.0320466048336472	5664.610567046167	0.014477287046289367	4.3000478345748565	8.748385635134388	2.810943820045024	33.42040801048279
1352	3.9975204880544113	5461.590473695738	-0.13222570078418686	4.4092714850542425	8.8578094817561	11.204761932434637	310.6067178249359
1353	1.8724570982332858	5668.936239388855	-0.18323534891207002	4.269048838974594	8.649579370043323	9.067601148741035	166.91456580162048
1354	-0.1175367924533447	5630.1440260029485	-0.12876585403474725	4.459475940057948	8.252238286066099	9.067601148741035	166.91456580162048
1355	4.327355778443049	5523.965734926306	-0.3082018287439644	4.289200417000828	8.624051305231706	10.087318138370225	338.03039479255676
1356	1.4433398198032672	5512.955440948981	-0.058806534763408705	4.490410197205446	8.244979381464335	6.674221600212995	138.9444661140442
1357	0.0014275673904804442	5778.431234106169	-0.2301959552435143	4.494595096795545	8.59501555663674	nan	138.9444661140442
1358	0.7555972141240174	5495.048441959829	-0.0305522988554542	4.397642057035967	8.369353758624614	7.026210250504309	82.98738598823547
1359	3.873136502122322	5616.244639158054	-0.30882718208669446	4.479597102287393	8.789649781850164	11.007557773770982	316.41876006126404
1360	-1.9754309770248915	5733.7843849624005	-0.13330599248865327	4.361798139865197	8.609410245836278	11.007557773770982	316.41876006126404
1361	1.8747177877706767	5729.404108135525	-0.2666126653865122	4.442063371083346	8.4986012997499	8.265292221335876	166.4194414615631
1363	5.6168169944481425	5759.617974881838	-0.2977607417552096	4.405626195544239	8.898061824055537	10.63162999904501	431.26927161216736
1365	5.767448309337226	5731.349784237593	0.1504173571561317	4.33033067571332	8.891604566761245	7.356101806524104	452.74785113334656
1367	2.051598492655291	5523.532727662972	0.20088623435245356	4.353978194503355	8.955252303725572	9.47875517033262	205.90860247612
1368	3.388521987465267	5622.41457142987	0.08483405212326717	4.429229349260519	8.559103029889451	7.008071026677072	288.5508465766907
1369	2.395315126103671	5823.941964848838	-0.0397988891526946	4.364524683448963	8.572591223298039	6.991019950414392	215.93130040168762
1370	2.9603976684141093	5557.002398506559	0.2352472044097335	4.474476853392045	8.652428189964029	7.104012441341601	254.57035899162292
1371	1.7401416734831718	5656.227383448923	0.2183518056588572	4.505989339416877	8.554958934648035	6.428260383064043	165.57611727714539
1372	3.6568353396419244	5721.928188754354	0.06475084491309496	4.371721779092558	8.536566890170446	6.495522822647613	294.92439341545105
1373	4.887333862181114	5514.713834519158	0.009787739363263381	4.318159080841236	8.517136811081834	7.4651929474685295	427.7097373008728
1374	4.579425410907033	5674.167585792603	-0.03744713577504254	4.477157098940494	8.967120505978684	9.98754924427704	369.2326202392578
1376	4.643306520656143	5633.846775487605	0.09530758637590334	4.429598881700302	8.99089287737215	9.417407135071912	370.17262053489685
1378	1.3274415992014488	5734.374461764698	-0.0786904429925185	4.345883205154885	8.966021783706278	9.899185484640384	133.7855589389801
1379	0.456795434212768	5853.7556415243625	0.09395207730733615	4.526814645687237	8.823292619300172	4.898457986490756	56.71429491043091
1381	-2.765504073482238	5423.600533706386	0.05704053902007576	4.370758295757727	8.67057722515567	7.6955866415800385	77.66784310340881
1382	-3.1161638927231117	5660.415253235316	0.22299366789174932	4.590632695877828	8.651760068342162	7.6955866415800385	77.66784310340881
1383	2.6878189880036656	5592.793551601025	0.07859352913550652	4.494038339426607	8.99706398959808	10.222736858800802	229.78472709655762
1384	-2.629236585184911	5500.274769081916	0.02385651127830056	4.444296157796665	8.691445672782125	10.222736858800802	229.78472709655762
1385	2.028415044073484	5405.7496249077385	0.33410946454957624	4.539229142975744	8.404394609897851	6.133014531744706	174.50259947776794
1386	-2.9209440956612562	5340.743167182101	0.043417524967675314	4.499367346150646	8.677669647784938	6.133014531744706	174.50259947776794
1387	0.439734165101834	5625.709245186675	0.1153497288799427	4.518619955018014	8.558184444414776	5.307958343129924	61.7869610786438
1388	-0.29747703582412877	5431.266326000298	0.058858046123696724	4.423770861165703	8.968087034060263	5.307958343129924	61.7869610786438
1389	1.483918406218498	5488.305223181452	0.0779418458983606	4.534676608575542	9.066128365776324	10.852707046906815	131.21829342842102
1390	-2.6992459635492736	5555.153748367917	0.10393066907762348	4.452570135912434	8.854816208286621	10.852707046906815	131.21829342842102
1391	1.2656814542926869	5455.603348637102	0.29251428418896774	4.5500971289577725	8.47506296862145	6.507567440691605	117.54975843429565
1392	1.2088138949313647	5576.124151330532	0.16328979161409138	4.509338313283369	8.58297009591299	7.139306574505599	113.669992685318
1393	1.90593367699437	5453.720700428526	0.11039373854642533	4.509967595919266	9.132343643825784	11.664414260557878	158.4916286468506
1394	-1.8839054417033159	5595.831353125228	0.08968824644884513	4.278156021479401	8.973796633830002	11.664414260557878	158.4916286468506
1395	0.27457229655110094	5419.369546901484	0.1792278877258602	4.425056320698019	8.57989562941078	3.5072254572315757	45.715532302856445
1396	-2.1385405770530204	5536.869114962468	0.08696905142950903	4.551751850340469	8.73694619821172	3.5072254572315757	45.715532302856445
1397	-0.5027672056936461	5618.078758448619	0.19475802734793896	4.4142200309322455	8.817022798289635	3.5072254572315757	45.715532302856445
1399	0.8781422506292389	5667.243615612011	0.01506506165648109	4.622278440800781	7.764799798625782	5.266382492704498	166.05984687805176
1400	-0.08738793056439942	5571.910552576653	-0.05726370687932868	4.557999147120284	8.529688342304397	5.266382492704498	166.05984687805176
1401	4.200398819687631	5409.761794815016	0.10942989843285555	4.495063773354307	8.341324228384801	6.521969599882636	464.60511779785156
1402	2.276895720979187	5745.647548714188	0.04735874938441456	4.442882643071951	8.490626791244184	6.472982081963203	230.25632166862488
1404	2.598625047378519	5489.8152071674685	-0.04749648732745074	4.773306158228565	8.698912108234422	9.382243386936272	325.6314129829407
1405	1.2732517332805602	5308.639648890747	-0.19224240174794394	4.594253435188294	8.53745584165221	9.849642674740991	230.46491312980652
1406	-2.7187758657332317	5516.385354337631	-0.049216325387852554	4.783402705342475	8.526146054454811	9.849642674740991	230.46491312980652
1407	1.6137105275870436	5539.816609909809	0.10515208364522008	4.564492248060532	8.45066686833096	6.887106219807665	265.1043417453766
1409	5.593949909866468	5392.598647732522	-0.18549361378870416	4.449422906893803	8.531513232202846	9.160815951576417	423.3735806941986
1410	6.140344015132042	5482.651570074037	-0.05129471081604618	4.534775061665173	8.155909025684638	5.899799531459712	532.8706617355347
1411	1.8898494112494948	5420.781133809723	-0.2373910243985666	4.346178368404175	8.465725985635084	9.202749147750051	165.3095371723175
1412	11.256483706678829	5628.674397838379	0.03616838489487842	4.4447881522765105	8.30286119427261	5.266381508163686	982.5492942333221
1413	3.4442807848162786	5444.4078958575	-0.2643014063722613	4.496596147197247	8.39080490704744	8.598197958075406	309.71314001083374
1414	1.4213245344866565	5398.279863977061	-0.2137953565742047	4.5066184084742575	8.434888950290444	8.959720382766964	152.08265447616577
1415	6.8535980681493225	5492.797869595823	-0.10819009562004697	4.686111031363166	7.849292934707154	5.266381207835151	645.5205974578857
1417	9.514264235161097	5709.763947531171	-0.14802750397386247	4.5172088495882905	8.114720598172735	5.2663800854272775	1021.9078667163849
1418	6.251765618430933	5636.72098918119	-0.2584310697897096	4.264007545780239	8.376033357958528	7.362831258487623	616.2251901626587
1419	6.055415189431816	5619.199246884805	-0.4144952184702722	4.416640822295504	8.105480513356847	6.713948121370175	622.0817186832428
1420	5.425610342738538	5637.656658000416	-0.28321230274232867	4.181554144109257	8.125410564951025	6.247597459461548	567.1437327861786
1421	3.882771573319366	5584.325394527813	-0.2805985675543139	4.370020677815947	7.856188821470582	5.334477509565577	436.80965662002563
1422	7.18419318010517	5741.7603822575775	-0.2420708259060153	4.3606934803297515	8.366675166575554	6.577784502772306	692.7372562885284
1425	3.6405094957919877	5745.404317231361	-0.2847194180725057	4.3682378677767995	8.167877738054596	6.239401897126818	412.68196392059326
1426	3.8563624184986653	5636.132763044344	0.011091569962704495	4.390320988549127	7.954851079168185	5.266383643366602	460.4653422832489
1427	7.6336843223153075	5675.195435273785	-0.2633202271615833	4.28574097953908	8.04986769501713	5.452025513855617	696.0085616111755
1429	8.394983571948897	5566.894713423489	-0.48109225036601744	4.472360672140464	8.122600341625855	7.094719631121826	762.0879559516907
1431	11.648311029898156	5700.083437751431	-0.12643697843565246	4.455851021583295	8.396013256938366	7.215899291001097	717.8156287670135
1432	6.3304857857387695	5796.939134249876	-0.07899945327488744	4.479085279319677	8.58805487787429	6.612842613171322	637.4908072948456
1433	8.34000970033203	5909.156515987936	-0.14434340503212462	4.412654212265701	8.35793417331102	6.612842613171322	637.4908072948456
1434	11.067031524499743	5719.739698604167	-0.21691842479284798	4.474988237225963	8.573587822134352	6.873841836975305	959.6052165031433
1435	4.7146508669046945	5907.4532783381355	0.045529810373236	4.420727564026885	8.587090061198644	5.627651796364256	394.3644959926605
1436	7.283814171655415	5928.727641595687	-0.13811146823651055	4.315649639272114	8.543341185375652	5.586434047699151	598.754077911377
1437	6.407693221560076	5829.863179399547	-0.1850215145012405	4.522162795275631	8.524325022312063	6.718668156329775	538.0689935684204
1439	7.139222359068437	5781.311242989234	0.15202309827999444	4.603330589500485	9.057488000232432	7.15584289745742	571.2631084918976
1440	2.7362516767236285	5948.613901885291	0.006802422449306164	4.528828999623525	9.137362008731372	9.49215250919978	257.92573499679565
1441	10.126874811943413	5692.12048047635	0.18447313181189412	4.495705874710271	8.50203978622877	nan	257.92573499679565
1442	8.82457614238551	5777.2478449486325	0.10121203215119023	4.318899869580949	8.734416699314307	nan	257.92573499679565
1443	6.097599451967919	5631.31370523158	0.15359231045412242	4.460355613255585	9.08477894813893	9.298188343129109	500.25738644599915
1444	5.449957100153273	5999.014977792319	0.056214509645736224	4.572184865844084	8.824719902777328	5.266382090072116	558.3970720767975
1445	7.478354920408323	5509.347360905534	0.08677258705959406	4.3121135577032605	8.730612702063391	7.926798411074396	613.8259012699127
1448	3.0680095396939637	5702.1055802926585	-0.25875682552686685	4.7143036390932735	8.601961639224204	8.881993342814749	298.03757643699646
1449	3.748134626918084	5846.786849164775	-0.2573919138992859	4.570816944212386	8.365833424077017	6.684403160461859	340.26443552970886
1450	4.1566537921931666	5583.994709941666	-0.06280997424845158	4.5956581091485305	8.770571924112636	9.304612324025994	366.10371708869934
1451	4.540669981574829	5881.877827669743	-0.07504222620544823	4.5587102347560835	8.17863736794347	5.266381016130959	459.28587770462036
1453	3.2207676169339226	5836.792569445402	-0.037129463962854506	4.303748148390038	8.692443659311683	7.426720479363933	273.91722679138184
1455	4.014560655536926	5836.189822435918	0.01210392263189601	4.383870493203804	9.085549679878916	9.489901487174183	328.8253448009491
1457	2.2509229705049467	5835.274852529857	0.02765944242865511	4.470007562797569	8.383412274139816	5.701020305995951	197.913556098938
1458	0.014412968340017596	5642.4609333799635	-0.16162462042013265	4.544936495723615	8.671531664024984	0.6343651195132617	5.369752645492554
1459	3.464376248825971	5781.472416976754	-0.1302932162536205	4.3349368623625475	8.376396868883763	6.441965458529206	288.7645061016083
1461	-0.36583895950310663	5662.9399002618575	-0.2510575874448616	4.359370732747357	8.580779978713517	7.979774694982618	143.43287229537964
1462	-0.6317444988022773	5961.223574805613	-0.21128560916444397	4.50374148065653	8.682699534036107	7.979774694982618	143.43287229537964
1465	1.9512706817198227	5970.23308069335	-0.1507039964136593	4.498854267920965	8.814449019207157	8.424164661559958	176.3414855003357
1466	1.1324742757110637	5944.342891045947	-0.32542820393230865	4.465560473835344	8.758072015893822	8.899315464246648	115.42969179153442
1467	-2.094522780142222	5981.687806578962	-0.11534051428964902	4.181573673630682	8.796942321728798	8.899315464246648	115.42969179153442
1468	3.1994315904031922	6059.999753383525	-0.07647965745856655	4.463830315011732	8.645914041202206	6.2266681592909405	262.18150067329407
1469	2.2610811818070498	5786.577081505782	-0.1572132140434964	4.418482746785537	8.730913337746527	8.850107867110616	184.99194812774658
1470	0.44059505718281744	5886.331966169812	-0.07443512016709836	4.401582225172301	8.76853603861612	5.235414668854901	62.53474235534668
1471	1.752931893650164	5989.588350870989	-0.3243961391129244	4.365234570009917	8.903514634123635	10.021330750339562	154.54790234565735
1473	4.719818799728982	6015.588854390739	-0.30290693128237345	4.64413206470127	8.742993535101643	7.988502048114179	359.19728422164917
1474	1.4810408730895035	5939.050906067001	-0.09864817803206173	4.506801024191526	8.60107431866442	7.0764534765717615	129.49723935127258
1475	3.5361406350934974	5920.066194113461	-0.16057928545127076	4.379857423168463	8.61944924158928	7.232755527512093	282.5542390346527
1476	2.725647832870807	5767.447691200412	-0.26589949967323884	4.50374350766356	8.892082402618996	10.84181924338732	218.8894979953766
1477	2.295864296590553	6196.634120126348	-0.3361092117280486	4.44287731920688	8.369417282873908	5.848716100323014	194.99567317962646
1478	-0.1978670372539979	6040.708728120757	-0.1693428706365573	4.635869061970474	8.255002653291571	5.848716100323014	194.99567317962646
1479	1.2084291779549579	6175.5794399842825	-0.03872929138935979	4.434606446857018	8.901859539198542	6.746120692677862	113.92419505119324
1480	5.801839074831004	6196.784110993708	-0.07992604563280754	4.361433990724537	8.8472462928559	nan	113.92419505119324
1482	2.8545754704909267	6048.771322379085	-0.1800045057603406	4.483924653779857	8.875974819954703	8.365500709436157	230.99636602401733
1483	3.7537875539084307	6057.382091005062	-0.08539515310090606	4.414769012004798	8.554386166152723	5.690079344199486	330.3157093524933
1485	-0.4657671193349744	5907.576455821954	-0.04327383723401923	4.156696068531816	8.283663409514356	8.110763411767765	202.11392211914062
1487	2.6062969334321546	5712.724545108416	-0.35905174816637003	4.4457339720704026	8.612654203875824	9.573259724264947	215.26963186264038
1488	1.8244971065655702	5684.704963951024	-0.24270020060674452	4.3748802585986475	8.33102162299636	7.325527829608589	160.2070608139038
1489	3.9201598442468466	5875.374765012138	-0.12451946850179635	4.40275291837639	8.592170375212216	7.023227937647179	341.8335337638855
1490	3.8862145962257193	5787.083489969326	-0.1551408897347113	4.30453463152651	8.78310776846414	8.89707343574221	308.7129240036011
1491	6.843741147884899	5662.314773593023	-0.08737143900845425	4.441026796542308	8.7390559445984	8.307006469819894	517.2639343738556
1492	4.223212148287315	5859.6343471757045	0.058161735080063365	4.2822802839295955	9.064750233740813	8.707511912942755	330.8288300037384
1493	3.594914032152141	5840.345241104821	-0.35718179952732887	4.3442967871106735	8.762444775590534	9.845755722393102	289.82160663604736
1494	2.224820987256103	5998.916680503996	-0.18429121815188432	4.473522224752283	8.570642373879807	6.982904731602901	205.9974193572998
1495	0.873270767016936	6010.070422278213	-0.17267349062259255	4.407826079174179	8.36441620499187	5.90992363825071	99.14089608192444
1496	1.037281898408188	5934.681372819459	0.04581436679155182	4.390029974254182	8.53876495657255	6.045791693791739	108.13456296920776
1497	4.67730848487344	5872.0060636158	-0.1474070502354379	4.240357777899768	8.737619798089975	7.8539142511922595	366.15225768089294
1498	0.4160244992759652	5772.8077407876535	-0.05895288517790653	4.305501890436631	8.747088694264539	5.2663825000217335	58.24269413948059
1499	0.309378473757016	5783.416913725827	0.048717332278388537	4.472975728217765	8.638646110058392	3.4736566684971026	49.09311032295227
1500	2.0539890274043713	5960.970509219098	-0.1025966823147437	4.491792447400319	8.850717237475795	8.382865845175674	171.4458773136139
1501	1.58663336069636	5836.631115357831	-0.24151813285362117	4.207973298633614	8.697815484217138	8.922579992221502	138.13605952262878
1502	0.9661110997738831	5856.467085100785	-0.19724281157131057	4.496394667174926	8.778613438775205	8.422967903629047	94.56710958480835
1503	1.4302919884912766	5874.257774622514	-0.256880052923832	4.461602021667311	8.750933022605993	9.115275771606678	124.51623773574829
1504	2.2542518646624803	5866.156280852881	-0.12676145498791008	4.379628586619771	8.747217175845746	8.354973640375261	190.5123209953308
1505	-0.6236017307061101	5852.512842579193	-0.10241449312713811	4.38996508939573	8.738708851395561	8.354973640375261	190.5123209953308
1506	1.8320818634913816	5815.608892393794	-0.14753568093556357	4.404470156283313	8.819083920855743	9.275029179206788	158.01006364822388
1509	3.485756968501079	5792.32190860374	-0.15608595795658933	4.710853993595209	9.02379278969754	10.81910556546374	273.6413383483887
1510	4.99853827225168	5957.266357801311	0.0126620366391869	4.603716222247779	9.236254239632501	9.113674848785491	382.78100991249084
1512	7.653404545618113	6000.451347346798	-0.11673805790295805	4.688521819497707	8.516555851856003	nan	332.00311636924744
1513	3.7974358400752846	5956.165511499625	-0.05235953189552901	4.627366313251507	8.552814741942624	6.017604573069778	304.9471218585968
1514	5.281423217163974	5796.805662025659	-0.2386000219775185	4.638973307830254	8.396829677948045	6.74483049776074	460.08624744415283
1515	5.139352747091828	6006.448393353476	-0.17456273661105	4.749959504581099	8.935247087450223	8.188398294733298	406.2839629650116
1516	8.574663037054595	5855.6768028538545	0.018690406884381033	4.5556647669530115	8.605989743863114	nan	406.2839629650116
1517	3.064998688157111	5805.905348145141	-0.1292565261397569	4.454375369673987	9.061811022086998	10.925221082297194	265.8278172016144
1518	2.4971063187307028	6070.084859454257	-0.13566240228126875	4.877151882974493	8.765954976605167	7.373763792223362	221.35808634757996
1519	5.888863505346335	5719.8120372875965	-0.22182304474997963	4.877141464418962	8.525206039701025	7.6672566107181455	513.0115497112274
1520	4.444336229755419	5777.411769308608	-0.14608720688582905	4.690917213825316	8.522262998106687	7.1586145532858865	359.3218388557434
